DOID_3083	-0.033514	-0.439441	-0.061879	-0.157067	0.49203	-0.255598	-0.198457	0.359783	-0.721614	0.004922	-0.064917	0.189092	-0.081788	0.109486	0.017978	0.442086	1.286328	0.16667	0.178278	-0.366725	0.078257	-0.235301	0.885052	-0.511606	0.04239	0.101482	0.214325	-0.092249	-0.516354	-0.086364	0.597394	-0.570615	-0.760387	0.421277	0.532804	0.407039	-0.008362	0.33494	0.107597	0.60317	-0.072072	0.002084	0.153143	0.390168	0.067185	-0.288125	0.216329	0.014555	-0.242613	0.405854	0.495523	0.175471	-0.392839	0.117724	-0.704976	0.076133	-0.312342	0.218458	0.279491	0.430005	0.258971	0.16917	-0.6795	-0.415999	-0.918908	0.624151	0.210217	-0.318749	0.577192	-0.173271	0.124749	-0.095239	0.034206	0.499885	0.452162	0.180332	-0.710715	0.126138	-0.292829	-0.208583	0.527573	0.33812	-0.111995	-0.215845	-0.641093	1.063676	-0.296559	-0.138986	0.352319	0.22765	-0.340638	-0.041405	-0.289493	-0.030344	0.411793	-0.144585	-0.308468	0.811543	-0.336304	0.5337	14
DOID_1909	0.255523	-0.320289	-0.424391	0.162116	0.757396	-0.366992	-0.072585	0.034424	-0.080747	-0.560245	-0.310255	0.240247	0.083469	-0.225718	0.59502	0.651956	0.71973	0.204659	-0.041247	0.383894	0.082421	-0.535014	0.267225	-0.177388	0.13474	0.502576	0.155953	-0.377542	0.144372	0.031425	0.474268	-0.171113	-0.282598	0.792363	0.211452	0.618538	-0.78339	0.213642	0.038663	-0.068637	0.388329	0.092424	-0.224143	0.352073	0.73118	0.324474	0.343578	-0.612953	-0.482321	-0.473359	-0.228184	0.04923	-0.106866	-0.344786	-0.802098	-0.078624	-0.253835	0.491134	0.201217	0.030924	-0.099501	0.782378	-0.077161	0.338971	-0.221418	1.09815	0.361882	-0.403729	0.176093	-0.267564	-0.047661	0.055071	-0.453759	0.047599	0.052309	-0.09288	-0.366295	0.515631	-0.529701	0.01916	-0.009593	-0.016	0.119874	-0.445419	-0.144754	0.477037	-0.01917	-0.33537	0.939496	-0.268326	0.305714	-0.329591	-0.216303	-0.255987	-0.074993	-0.312938	-0.060043	0.261705	0.09466	-0.121345	0
DOID_10283	0.165263	-0.655522	0.002441	0.277558	0.762251	-0.326154	0.43298	-0.005388	-0.179956	-0.810683	-0.015407	0.385338	0.006838	-0.300743	0.204357	0.60125	0.676718	0.087552	0.060059	0.326633	0.201613	-0.46285	0.21469	-0.485019	-0.17683	0.14029	0.516627	-0.47528	-0.010937	0.062869	0.792258	-0.370458	-0.27014	0.785927	0.230019	0.625448	-0.993551	0.328903	-0.054077	0.098668	0.193119	0.097879	-0.323065	0.419098	0.621086	0.421886	0.057792	-0.462948	-0.373359	0.086728	-0.362215	-0.145473	-0.415769	0.034759	-0.858599	0.083686	-0.179315	-0.042699	0.445979	0.148764	-0.005556	0.768324	0.058595	-0.034535	-0.372017	0.510526	0.575915	-0.364186	0.142935	-0.074942	0.003213	0.359428	-0.346765	0.08412	0.189151	-0.306942	-0.361184	0.4592	-0.574843	-0.180202	0.257312	-0.063788	0.499502	-0.677244	0.157457	0.618642	-0.540028	-0.089818	0.953668	-0.40486	0.153978	-0.155224	-0.487785	0.008398	-0.052023	-0.235152	0.019041	0.415995	0.217276	0.409912	13
DOID_399	-0.066829	-0.11761	-0.19245	-0.407376	0.390101	-0.838312	-0.25957	-0.06848	-0.494708	0.163638	0.16361	0.139888	0.175921	0.192801	0.309307	0.093033	0.390647	0.771259	-0.234094	0.621016	0.398961	-0.209691	0.623934	-0.690693	0.767197	0.164891	0.143	-0.401352	-0.1671	-0.900285	0.15903	-0.62921	-0.580984	0.241819	0.570513	0.722673	-0.030471	-0.038954	0.240395	-0.359502	0.36755	0.010528	-0.289007	0.07268	-0.187052	0.813366	0.343699	0.166962	-0.120723	-0.22444	-0.000723	-0.094788	-0.108823	-0.248161	-0.481084	0.23726	-0.286211	0.101453	-0.429455	0.252404	-0.613065	-0.07335	0.169303	0.117076	-0.28503	0.291697	0.32397	-0.127527	0.781727	0.164369	0.174283	-0.140099	-0.476566	0.481864	0.434541	0.269446	-0.596415	-0.25721	-0.245905	-0.299403	-0.182448	-0.345491	-0.142369	-0.810372	-0.425407	0.538592	0.263126	0.119959	0.332725	0.130061	0.331165	-0.153824	-0.124491	0.17633	0.134881	-0.062529	-0.263287	0.637954	0.151843	0.306769	0
DOID_1324	0.116671	-0.955153	-0.240116	-0.164042	0.889625	-0.565518	0.015101	0.044054	-0.226955	-0.457548	0.11407	0.303802	0.065085	-0.22217	0.353626	0.688434	0.699704	0.094834	0.105773	0.065166	0.27285	-0.439749	0.632611	-0.24684	0.072417	0.356789	0.39072	-0.477534	-0.212845	0.435104	0.968637	-0.353329	-0.184165	0.757847	0.310085	0.884431	-0.538737	0.387314	-0.150331	0.13696	0.162274	-0.042197	-0.284574	0.374956	0.592202	0.253659	0.318439	-0.289766	-0.373082	0.097281	0.120853	-0.076023	-0.281282	0.005496	-0.800883	0.140067	-0.101898	0.211425	0.40358	0.34358	-0.122997	0.728602	-0.249256	-0.21538	-0.698922	0.846038	0.413301	-0.450729	0.294926	-0.258853	0.21213	-0.11318	-0.433393	-0.204416	0.252455	-0.252367	-0.60988	0.363426	-0.60121	-0.13879	0.080979	-0.029876	0.092606	-0.603727	-0.094031	0.396766	-0.383658	-0.242796	0.752373	-0.551628	-0.069693	-0.203646	-0.083462	-0.227396	0.071754	-0.229827	-0.274029	0.515235	0.013244	0.279676	14
DOID_5419	0.363584	-0.401171	0.184656	-0.332975	0.453679	-0.086183	0.16747	0.317383	-0.593047	0.048903	-0.16445	0.695343	-0.187046	-0.013447	0.446033	0.226245	0.756106	0.697592	-0.096213	0.192478	0.402346	0.058725	0.853285	-0.590411	-0.733039	0.060352	0.42158	-0.218245	-0.300495	-0.41158	0.16422	-0.136288	-0.470314	0.592179	0.015662	0.648205	-0.290353	0.526901	0.41486	0.989673	0.434275	-0.06249	0.490126	0.393418	0.329776	-0.334141	-0.002417	-0.131669	-0.328778	0.405377	0.049451	-0.193728	-0.156279	0.232802	-0.437525	-0.093351	-0.117201	-0.270044	0.015206	0.18718	0.265837	-0.484861	-0.35398	0.041084	-0.295688	0.233233	-0.164197	-0.406883	0.095895	-0.031661	-0.397014	0.445214	-0.009416	0.276042	-0.030491	0.558723	-0.268534	0.103583	-0.307298	-0.286803	0.229679	-0.028059	-0.050844	-0.551739	-0.847169	0.696564	-0.755491	0.25757	1.435807	0.380826	-0.373256	-0.010696	0.000167	0.061819	0.330216	-0.414872	-0.232103	0.808712	0.589278	0.073747	0
DOID_3908	0.104964	-0.857601	-0.367702	0.001194	0.633945	-0.442573	0.096591	-0.03777	-0.535382	-0.963536	-0.011843	0.333377	-0.099035	-0.273169	0.698222	0.968806	0.599252	-0.017902	0.194027	-0.110833	-0.004716	-0.503466	0.203143	-0.170717	0.196196	0.337284	0.201906	-0.039763	-0.152408	0.297078	1.240668	-0.193435	-0.436688	0.731045	0.378613	1.016551	-0.99358	0.404765	-0.121176	0.214041	0.15938	0.193283	-0.339039	0.2462	0.557362	0.081625	0.157073	-0.393788	-0.331667	-0.176308	-0.205674	-0.364669	-0.612671	-0.086704	-0.890806	-0.009523	-0.132168	0.269408	0.268369	0.560986	0.217055	0.733998	-0.399532	0.054872	-0.5844	1.177438	0.49562	-0.734048	0.154268	-0.035331	0.067628	0.28939	-0.604244	0.090647	0.17556	-0.440657	-0.690835	0.812694	-0.426127	-0.197443	0.069568	0.063085	-0.208523	-0.371586	-0.162131	0.692322	-0.355739	-0.103137	0.852382	-0.206748	0.104519	-0.266265	-0.003745	-0.043965	0.084953	-0.45728	-0.258523	0.84738	-0.062555	0.18583	14
DOID_1307	0.257601	-0.379907	-0.008753	-0.162663	0.564662	0.031657	0.388174	-0.181428	-0.488568	0.251777	-0.236676	0.399385	-0.624202	0.007697	0.494349	0.332561	1.390111	0.536902	-0.141552	-0.10759	0.115984	0.045503	0.904656	-0.799536	-0.640184	0.09199	0.655854	-0.501563	-0.161562	-0.249061	0.647886	-0.11898	-0.370223	0.382306	0.01041	0.443484	-0.377506	0.267058	0.176399	0.927023	0.342084	0.080662	0.333925	-0.172805	0.655907	-0.249731	0.814057	0.092523	-0.501988	0.059344	0.203259	0.110459	0.111328	-0.081322	-0.475235	-0.231655	-0.390999	-0.283586	-0.205391	0.085987	-0.115624	-0.474775	-0.418912	0.169785	-0.416188	0.116165	-0.08613	-0.022621	0.235317	-0.042096	-0.263738	-0.46764	0.004425	0.560516	0.190028	0.536701	-0.468512	0.748714	-0.019615	-0.160011	0.431725	-0.245151	0.00895	-0.499201	-0.576453	0.947736	-0.534701	0.37765	0.857513	0.240168	-0.246138	0.337562	-0.338971	0.144892	-0.331081	-0.278042	-0.384001	0.944564	0.017917	-0.053714	0
DOID_305	0.101408	-0.571416	-0.144559	-0.084869	0.591771	-0.567552	-0.138439	-0.034815	0.071035	-0.451009	-0.244498	0.387815	0.074849	-0.106693	0.278778	0.611638	0.700535	0.353799	0.067682	0.023921	-0.078813	-0.224768	0.180043	-0.37777	0.295331	0.426084	0.192614	-0.121076	0.328076	0.160402	0.619302	-0.583617	-0.742691	1.121593	-0.035742	1.076448	-0.894803	0.170479	-0.268711	-0.346403	0.065527	0.190335	-0.111151	0.38757	0.207546	0.339924	0.282205	0.119879	-0.543486	-0.1852	-0.15005	0.086748	-0.148897	-0.040728	-0.927776	0.267831	-0.04391	0.510723	0.713582	0.161035	-0.070104	0.868921	-0.359324	0.191985	-0.392813	0.732904	0.555621	-0.50971	-0.00926	0.189358	0.057198	0.120482	-0.352983	0.247051	0.147783	-0.385312	-0.25611	0.822698	-0.429105	0.118805	-0.123295	-0.19057	0.481871	-0.635719	0.12239	0.227018	-0.809313	-0.557968	0.559051	-0.142313	0.069052	-0.343146	-0.433667	-0.134983	-0.145159	-0.143729	0.374034	0.178294	0.123361	-0.350534	0
DOID_326	0.796135	-0.187063	-0.471455	0.272585	0.319326	-0.021969	-0.01858	0.594978	-0.225621	0.031495	0.060343	-0.18904	-0.90304	-0.40135	0.328584	0.026461	0.909277	0.958819	-0.048976	-0.545981	0.304178	-0.123594	0.483247	-0.504815	0.211874	-0.158639	-0.11207	-0.043313	-0.090287	-0.101776	0.179436	-0.56514	-0.813824	0.938641	0.751514	0.607547	0.384598	0.629184	0.164208	0.362989	0.070211	0.287371	-0.398083	0.102777	0.29895	0.027549	0.217891	0.015682	0.243682	-0.18741	0.062363	0.400214	-0.014066	-0.247548	-0.16103	-0.124396	0.016397	-0.261063	0.074586	0.429798	-0.028037	-0.432573	-0.184177	-0.152587	-0.029856	0.139886	-0.500065	0.098355	0.70559	0.447174	-0.127425	0.016918	-0.096206	0.1729	0.1116	-0.446796	-0.737148	0.533427	-0.319218	-0.078994	0.197725	-0.513713	0.457442	0.446796	0.49817	1.008162	-0.378847	-0.081292	0.624822	0.136425	-0.327208	-0.195805	-0.80188	-0.379614	-0.002486	0.494686	0.040287	-0.060134	-0.034217	-0.527095	5
DOID_635	-0.331093	0.172712	-0.244444	0.129935	0.240397	0.050682	0.342861	0.111287	-0.723824	-0.096288	-0.00027	0.206103	-0.031929	0.282896	0.411912	0.361212	1.256357	0.44637	0.219894	0.018328	0.244593	0.018494	0.724916	-0.72968	-0.318139	-0.057143	0.523236	-0.495118	-0.508813	-0.536833	0.145638	-0.529248	-0.670881	0.327888	0.572467	0.568924	0.130857	-0.245967	0.017333	0.014346	0.357197	-0.220717	0.150469	0.180508	0.603088	0.287916	0.599836	-0.041186	-0.428856	0.039398	-0.826433	-0.291028	0.195019	-0.525375	-0.481124	0.140104	-0.641524	0.319508	-0.045073	0.282103	-0.428494	-0.26875	-0.072232	0.402164	-0.422137	-0.108147	0.123979	-0.105397	0.270448	0.078293	0.126726	0.136129	-0.490837	0.132665	0.540715	0.351662	-0.585906	0.17899	-0.116393	-0.168524	0.011366	-0.504284	-0.145201	-1.01321	-0.674133	0.384831	-0.146714	0.474086	0.457373	-0.392122	0.349879	-0.22093	-0.481702	0.171377	-0.38319	-0.807455	-0.438543	0.72716	-0.209618	0.055933	0
DOID_552	0.326998	-0.180686	-0.148445	-0.375438	0.598782	-0.554567	-0.286019	0.081609	-0.276454	0.691201	-0.031363	-0.105357	0.041415	0.060714	-0.153222	0.312559	1.469773	0.722182	-0.255291	-0.163647	-0.049668	-0.479053	0.877072	-0.636408	0.563308	0.47811	0.040137	-0.217203	-0.381457	-0.043382	0.106466	-0.525405	-0.99852	0.040882	0.630761	0.784762	0.422876	0.323728	0.507037	-0.111968	-0.074057	-0.179648	0.018144	0.22435	0.096594	0.421824	0.646073	0.295487	-0.362404	0.098426	0.556935	0.222404	0.315404	-0.305394	-0.197339	0.138391	-0.096785	0.404026	-0.190319	0.764195	-0.126311	0.272599	-0.261926	-0.239947	-0.085042	0.208882	0.183491	-0.244316	0.589932	0.218029	0.283616	-0.506871	-0.527271	0.422527	0.399317	0.199648	-0.995759	0.246685	-0.433957	-0.333212	0.027355	-0.152274	-0.438455	-0.778568	-0.447982	0.383144	-0.373479	-0.139298	-0.102071	0.223761	0.074099	-0.052408	-0.157802	-0.314943	0.088253	-0.158107	-0.051974	0.414793	-0.283543	0.146905	14
DOID_2355	0.179867	0.086803	-0.020544	-0.109888	0.099631	-0.304471	0.143251	0.213372	-0.483061	0.047097	-0.360269	0.094646	-0.175607	-0.400627	-0.172668	0.428354	1.019574	0.63765	-0.009453	-0.117806	0.365097	0.237405	0.914828	-0.375153	-0.460679	0.128055	0.227547	-0.257499	-0.359026	0.162769	-0.232928	-1.093072	-0.784674	0.139942	0.302552	0.348898	-0.049667	0.256559	0.025459	-0.050339	0.070738	0.221753	0.113585	0.286169	0.626995	0.064725	0.166403	0.440997	0.320495	-0.328754	0.176609	0.101231	0.25468	-0.184297	-0.114205	-0.20782	-0.210474	0.612237	0.224795	0.785881	-0.425497	0.439562	-0.455088	-0.070269	0.180749	-0.35009	0.137139	-0.004879	0.447621	0.395217	0.146603	-0.307977	-0.074687	0.314094	0.309812	0.194255	-0.593582	0.589357	-0.495847	-0.116619	0.291888	-0.620222	-0.041673	-0.770078	-0.171792	0.833835	-0.25427	0.314739	-0.068423	0.455757	0.185121	-0.134263	-0.830583	-0.106844	0.199161	-0.691586	-0.303484	0.344713	0.12894	0.08214	8
DOID_1205	-0.256024	0.002545	0.334433	0.252301	0.263193	-0.309112	-0.013095	0.279061	-0.445635	0.008491	0.464875	-0.156007	-0.271369	0.195876	-0.128375	-0.248947	0.547566	0.633536	-0.577936	0.291006	0.301441	0.012942	0.404772	-0.695851	0.084526	0.218916	-0.330187	0.030379	-0.293562	0.175285	-0.36765	-0.956239	-0.656345	0.568057	0.50302	0.234817	-0.4171	-0.125339	0.241912	0.164486	0.269443	-0.059053	0.269021	0.284411	0.203793	0.022485	0.351629	0.364633	-0.624449	0.014151	0.521768	0.429881	0.160976	-0.292857	-0.649716	-0.061502	0.065563	0.61794	-0.153124	0.356603	0.08282	0.408114	-0.107715	0.11765	-0.122814	0.621119	0.011057	-0.167581	0.869995	0.051356	-0.062959	-0.314266	-0.006113	-0.121746	0.410619	0.42249	-0.082546	-0.351355	-0.483038	-0.157327	0.36085	-0.205347	0.299836	-0.162337	-0.159118	0.476011	0.246328	0.1873	0.569235	-0.394571	-0.373978	0.213796	-0.431229	-0.661689	0.614974	-0.309055	-0.056329	0.052725	0.342532	0.371052	9
DOID_1094	0.071963	-0.10925	0.358248	-0.276252	0.654696	-0.130559	0.242442	0.450636	-0.635671	-0.239914	-0.130433	0.843684	-0.00743	-0.103538	0.23225	0.238453	0.979013	0.327214	0.023319	0.295501	0.232035	0.052756	0.889056	-0.779492	-0.940742	0.026627	0.413473	-0.167255	-0.251445	-0.220649	-0.008933	-0.062168	-0.586102	0.553736	0.224075	0.597215	-0.287697	0.027981	0.376268	0.727636	0.243605	0.023686	0.857366	0.630308	0.401832	-0.290876	0.105978	0.084175	-0.623222	0.267306	0.402541	0.106323	-0.164518	-0.022455	-0.188918	0.047971	-0.589998	-0.19475	-0.281232	0.282319	0.44321	-0.297387	-0.794388	0.092577	0.137619	-0.00383	-0.258703	-0.511421	-0.001365	0.040925	-0.424318	0.262712	0.456981	0.735699	-0.298704	0.509987	-0.428503	0.368911	-0.261459	-0.358295	-0.053002	-0.005808	-0.313781	-0.520199	-0.846836	0.733826	-0.692392	0.508978	1.329418	0.038239	-0.284205	0.366048	0.196663	-0.07776	0.516758	-0.589597	-0.080387	1.416379	0.317234	0.140962	0
